 order_id, customer_id, order_date, order_status
1702,206,20-06-2025,Delivered
1703,692,18-06-2025,Delivered
1704,310,16-12-2025,Delivered
1705,196,28-12-2025,Cancelled
1706,142,06-10-2025,Delivered
1707,9,03-06-2025,Delivered
1708,843,27-06-2025,Delivered
1709,969,27-07-2025,Cancelled
1710,776,02-12-2025,Delivered
1711,484,01-12-2025,Cancelled
1712,780,18-03-2025,Delivered
1713,234,27-04-2025,Returned
1714,768,18-04-2025,Delivered
1715,240,22-09-2025,Cancelled
1716,805,10-10-2025,Delivered
1717,740,25-08-2025,Delivered
1718,811,13-02-2025,Delivered
1719,867,07-04-2025,Delivered
1720,789,24-12-2025,Delivered
1721,215,13-08-2025,Delivered
1722,874,13-10-2025,Delivered
1723,384,13-03-2025,Cancelled
1724,895,07-03-2025,Delivered
1725,966,05-01-2025,Delivered
1726,830,04-12-2025,Delivered
1727,348,26-04-2025,Delivered
1728,436,18-12-2025,Delivered
1729,782,20-12-2025,Cancelled
1730,307,16-06-2025,Cancelled
1731,24,18-10-2025,Delivered
1732,945,13-03-2025,Delivered
1733,976,19-06-2025,Cancelled
1734,645,05-11-2025,Cancelled
1735,588,20-07-2025,Delivered
1736,210,20-07-2025,Delivered
1737,548,17-07-2025,Delivered
1738,487,25-02-2025,Delivered
1739,584,20-08-2025,Returned
1740,917,05-06-2025,Delivered
1741,176,23-02-2025,Returned
1742,567,01-04-2025,Delivered
1743,847,19-12-2025,Cancelled
1744,501,14-01-2025,Delivered
1745,204,05-02-2025,Delivered
1746,291,16-04-2025,Delivered
1747,299,04-12-2025,Cancelled
1748,72,21-08-2025,Delivered
1749,378,23-09-2025,Delivered
1750,176,17-06-2025,Delivered
1751,401,22-03-2025,Delivered
1752,133,02-10-2025,Delivered
1753,490,05-02-2025,Delivered
1754,979,16-04-2025,Delivered
1755,892,16-04-2025,Delivered
1756,443,30-12-2025,Returned
1757,487,23-03-2025,Cancelled
1758,589,08-06-2025,Cancelled
1759,208,15-09-2025,Returned
1760,702,23-08-2025,Delivered
1761,207,04-01-2025,Delivered
1762,457,02-02-2025,Delivered
1763,620,07-05-2025,Cancelled
1764,337,19-10-2025,Delivered
1765,472,25-08-2025,Cancelled
1766,41,16-02-2025,Delivered
1767,662,22-08-2025,Delivered
1768,718,31-12-2025,Delivered
1769,401,10-11-2025,Delivered
1770,426,08-05-2025,Delivered
1771,922,13-11-2025,Returned
1772,443,23-08-2025,Delivered
1773,933,04-12-2025,Delivered
1774,716,19-10-2025,Delivered
1775,403,24-12-2025,Delivered
1776,246,22-03-2025,Delivered
1777,904,18-11-2025,Cancelled
1778,299,08-12-2025,Delivered
1779,715,22-04-2025,Delivered
1780,422,11-10-2025,Delivered
1781,378,09-02-2025,Delivered
1782,517,16-06-2025,Delivered
1783,462,26-03-2025,Delivered
1784,213,17-09-2025,Delivered
1785,474,14-01-2025,Delivered
1786,655,22-12-2025,Returned
1787,768,25-08-2025,Delivered
1788,352,24-07-2025,Delivered
1789,407,20-01-2025,Delivered
1790,257,28-02-2025,Returned
1791,940,11-03-2025,Delivered
1792,687,26-08-2025,Delivered
1793,473,04-02-2025,Delivered
1794,562,03-12-2025,Delivered
1795,731,13-08-2025,Delivered
1796,483,23-05-2025,Delivered
1797,175,10-01-2025,Cancelled
1798,103,01-04-2025,Delivered
1799,128,01-10-2025,Returned
1800,401,28-03-2025,Delivered
1801,688,06-01-2025,Returned
1802,280,20-03-2025,Delivered
1803,367,02-04-2025,Delivered
1804,732,18-01-2025,Returned
1805,546,21-04-2025,Delivered
1806,714,25-01-2025,Returned
1807,831,25-09-2025,Returned
1808,679,04-12-2025,Delivered
1809,400,20-12-2025,Delivered
1810,455,27-01-2025,Cancelled
1811,5,25-01-2025,Delivered
1812,786,14-04-2025,Delivered
1813,384,03-05-2025,Delivered
1814,94,09-01-2025,Delivered
1815,29,08-01-2025,Delivered
1816,841,09-04-2025,Returned
1817,686,02-02-2025,Delivered
1818,982,19-02-2025,Returned
1819,172,27-03-2025,Delivered
1820,426,20-09-2025,Delivered
1821,836,17-06-2025,Delivered
1822,576,17-11-2025,Delivered
1823,640,17-04-2025,Cancelled
1824,405,08-08-2025,Delivered
1825,238,20-04-2025,Delivered
1826,366,15-06-2025,Delivered
1827,16,25-07-2025,Returned
1828,324,07-01-2025,Delivered
1829,218,23-08-2025,Delivered
1830,68,03-12-2025,Delivered
1831,666,16-11-2025,Delivered
1832,45,04-02-2025,Delivered
1833,421,04-06-2025,Cancelled
1834,512,22-02-2025,Returned
1835,550,19-10-2025,Delivered
1836,258,18-02-2025,Cancelled
1837,333,20-11-2025,Returned
1838,398,14-12-2025,Returned
1839,137,20-06-2025,Delivered
1840,651,19-12-2025,Delivered
1841,872,08-12-2025,Delivered
1842,70,21-06-2025,Delivered
1843,624,27-10-2025,Delivered
1844,392,19-09-2025,Returned
1845,760,30-04-2025,Cancelled
1846,602,27-12-2025,Delivered
1847,239,11-01-2025,Cancelled
1848,778,05-03-2025,Delivered
1849,243,08-08-2025,Delivered
1850,635,10-02-2025,Delivered
1851,141,11-07-2025,Delivered
1852,304,14-04-2025,Delivered
1853,385,15-04-2025,Returned
1854,39,02-05-2025,Returned
1855,613,16-08-2025,Returned
1856,899,18-06-2025,Delivered
1857,285,12-06-2025,Returned
1858,806,21-01-2025,Cancelled
1859,811,01-08-2025,Returned
1860,833,28-05-2025,Delivered
1861,235,19-06-2025,Delivered
1862,249,16-04-2025,Cancelled
1863,56,07-12-2025,Delivered
1864,821,18-12-2025,Returned
1865,737,24-04-2025,Cancelled
1866,894,15-07-2025,Cancelled
1867,330,04-04-2025,Delivered
1868,645,04-01-2025,Delivered
1869,891,09-09-2025,Delivered
1870,977,09-04-2025,Delivered
1871,650,14-03-2025,Delivered
1872,129,16-02-2025,Delivered
1873,607,09-10-2025,Delivered
1874,242,17-09-2025,Delivered
1875,437,28-08-2025,Delivered
1876,169,12-04-2025,Delivered
1877,435,01-04-2025,Cancelled
1878,255,05-06-2025,Delivered
1879,591,18-08-2025,Returned
1880,207,20-05-2025,Delivered
1881,82,04-07-2025,Delivered
1882,387,27-03-2025,Delivered
1883,452,05-08-2025,Cancelled
1884,625,10-08-2025,Delivered
1885,840,04-09-2025,Delivered
1886,781,15-07-2025,Delivered
1887,875,12-02-2025,Delivered
1888,610,03-10-2025,Delivered
1889,567,31-03-2025,Delivered
1890,390,26-08-2025,Delivered
1891,465,26-05-2025,Delivered
1892,576,07-11-2025,Delivered
1893,74,20-06-2025,Delivered
1894,733,29-08-2025,Delivered
1895,159,08-04-2025,Delivered
1896,14,14-09-2025,Returned
1897,743,11-07-2025,Delivered
1898,415,01-08-2025,Delivered
1899,994,11-07-2025,Delivered
1900,502,07-06-2025,Returned
1901,603,06-02-2025,Delivered
1902,907,20-01-2025,Delivered
1903,395,17-10-2025,Delivered
1904,199,12-08-2025,Delivered
1905,790,28-06-2025,Cancelled
1906,727,08-09-2025,Returned
1907,706,08-07-2025,Returned
1908,60,30-11-2025,Delivered
1909,949,06-08-2025,Returned
1910,253,05-05-2025,Delivered
1911,36,05-07-2025,Returned
1912,724,13-12-2025,Delivered
1913,715,07-12-2025,Returned
1914,152,14-05-2025,Cancelled
1915,467,15-12-2025,Delivered
1916,261,07-05-2025,Cancelled
1917,593,06-12-2025,Delivered
1918,13,01-03-2025,Delivered
1919,660,31-12-2025,Delivered
1920,408,28-12-2025,Cancelled
1921,998,11-02-2025,Cancelled
1922,932,07-04-2025,Delivered
1923,170,07-08-2025,Delivered
1924,709,04-06-2025,Cancelled
1925,991,30-09-2025,Returned
1926,908,15-07-2025,Cancelled
1927,316,30-07-2025,Returned
1928,891,15-02-2025,Delivered
1929,652,21-10-2025,Delivered
1930,834,15-03-2025,Delivered
1931,767,18-04-2025,Returned
1932,408,24-12-2025,Delivered
1933,7,28-03-2025,Delivered
1934,2,19-02-2025,Delivered
1935,793,23-12-2025,Delivered
1936,538,02-08-2025,Returned
1937,296,09-08-2025,Delivered
1938,181,11-07-2025,Delivered
1939,721,10-03-2025,Delivered
1940,499,04-04-2025,Cancelled
1941,972,26-02-2025,Delivered
1942,581,19-04-2025,Delivered
1943,206,31-01-2025,Returned
1944,188,09-04-2025,Delivered
1945,924,29-07-2025,Delivered
1946,642,16-11-2025,Delivered
1947,890,22-11-2025,Delivered
1948,82,31-05-2025,Delivered
1949,387,05-03-2025,Delivered
1950,66,25-06-2025,Delivered
1951,600,01-05-2025,Delivered
1952,497,11-12-2025,Delivered
1953,10,01-02-2025,Delivered
1954,770,04-01-2025,Returned
1955,597,22-01-2025,Delivered
1956,217,25-09-2025,Delivered
1957,385,05-11-2025,Cancelled
1958,986,17-05-2025,Delivered
1959,485,22-06-2025,Cancelled
1960,440,22-06-2025,Delivered
1961,699,25-06-2025,Delivered
1962,837,03-05-2025,Delivered
1963,682,24-07-2025,Delivered
1964,626,30-01-2025,Delivered
1965,895,19-06-2025,Delivered
1966,4,22-08-2025,Returned
1967,412,13-03-2025,Delivered
1968,617,04-03-2025,Cancelled
1969,287,25-12-2025,Delivered
1970,378,20-08-2025,Cancelled
1971,703,04-12-2025,Delivered
1972,528,31-07-2025,Returned
1973,193,02-01-2025,Returned
1974,981,14-06-2025,Delivered
1975,649,04-07-2025,Delivered
1976,993,16-06-2025,Returned
1977,455,30-04-2025,Cancelled
1978,497,24-07-2025,Returned
1979,628,11-02-2025,Delivered
1980,439,01-09-2025,Returned
1981,878,25-12-2025,Delivered
1982,752,17-07-2025,Delivered
1983,622,10-04-2025,Returned
1984,147,24-09-2025,Cancelled
1985,804,16-09-2025,Delivered
1986,131,12-09-2025,Delivered
1987,309,11-12-2025,Cancelled
1988,896,28-08-2025,Delivered
1989,918,17-08-2025,Delivered
1990,494,06-12-2025,Cancelled
1991,247,05-05-2025,Delivered
1992,175,04-12-2025,Returned
1993,92,24-02-2025,Delivered
1994,733,15-01-2025,Delivered
1995,952,17-06-2025,Delivered
1996,785,24-05-2025,Delivered
1997,737,12-05-2025,Returned
1998,488,10-12-2025,Delivered
1999,682,11-03-2025,Cancelled
2000,649,09-09-2025,Delivered
2001,815,21-12-2025,Delivered
2002,893,25-04-2025,Cancelled
2003,785,04-11-2025,Delivered
2004,660,25-06-2025,Delivered
2005,933,15-07-2025,Returned
2006,658,15-10-2025,Delivered
2007,828,30-04-2025,Delivered
2008,266,01-03-2025,Delivered
2009,90,27-02-2025,Delivered
2010,349,31-10-2025,Delivered
2011,763,01-03-2025,Cancelled
2012,377,07-03-2025,Delivered
2013,977,14-07-2025,Cancelled
2014,755,01-01-2025,Delivered
2015,64,30-10-2025,Cancelled
2016,195,18-07-2025,Delivered
2017,328,06-07-2025,Returned
2018,957,06-03-2025,Cancelled
2019,680,05-11-2025,Cancelled
2020,228,24-02-2025,Delivered
2021,10,03-10-2025,Delivered
2022,324,16-03-2025,Delivered
2023,858,23-04-2025,Delivered
2024,697,22-08-2025,Delivered
2025,616,26-05-2025,Delivered
2026,765,07-12-2025,Returned
2027,36,03-11-2025,Delivered
2028,317,15-09-2025,Returned
2029,127,21-05-2025,Returned
2030,588,02-09-2025,Returned
2031,849,21-04-2025,Delivered
2032,299,27-12-2025,Delivered
2033,61,20-06-2025,Delivered
2034,848,18-04-2025,Returned
2035,957,26-04-2025,Returned
2036,754,27-01-2025,Delivered
2037,878,07-09-2025,Returned
2038,402,03-06-2025,Returned
2039,935,23-03-2025,Delivered
2040,562,20-07-2025,Delivered
2041,433,14-12-2025,Delivered
2042,357,20-07-2025,Delivered
2043,74,28-09-2025,Returned
2044,290,25-05-2025,Returned
2045,946,10-04-2025,Returned
2046,877,08-10-2025,Delivered
2047,100,09-03-2025,Delivered
2048,771,25-10-2025,Delivered
2049,871,30-12-2025,Delivered
2050,469,02-12-2025,Delivered
2051,592,12-03-2025,Delivered
2052,713,05-09-2025,Delivered
2053,919,16-03-2025,Delivered
2054,224,11-04-2025,Returned
2055,667,05-01-2025,Delivered
2056,744,22-10-2025,Delivered
2057,695,17-03-2025,Delivered
2058,974,07-08-2025,Returned
2059,862,28-03-2025,Delivered
2060,99,02-07-2025,Delivered
2061,184,27-01-2025,Delivered
2062,528,29-11-2025,Delivered
2063,608,11-08-2025,Delivered
2064,643,26-07-2025,Delivered
2065,35,02-03-2025,Delivered
2066,407,08-09-2025,Delivered
2067,705,02-11-2025,Delivered
2068,669,12-07-2025,Returned
2069,815,10-12-2025,Returned
2070,92,26-08-2025,Returned
2071,392,21-05-2025,Returned
2072,669,16-08-2025,Delivered
2073,12,03-03-2025,Delivered
2074,85,04-03-2025,Delivered
2075,657,09-12-2025,Cancelled
2076,231,12-01-2025,Cancelled
2077,587,21-10-2025,Delivered
2078,281,22-12-2025,Returned
2079,97,31-10-2025,Delivered
2080,394,05-09-2025,Returned
2081,720,11-08-2025,Delivered
2082,586,06-03-2025,Delivered
2083,334,02-02-2025,Returned
2084,931,03-10-2025,Delivered
2085,416,25-12-2025,Delivered
2086,404,12-10-2025,Cancelled
2087,803,29-09-2025,Delivered
2088,66,23-09-2025,Cancelled
2089,552,30-11-2025,Delivered
2090,772,17-04-2025,Returned
2091,920,02-03-2025,Delivered
2092,883,03-11-2025,Returned
2093,185,03-01-2025,Cancelled
2094,458,10-06-2025,Delivered
2095,41,07-03-2025,Cancelled
2096,212,01-12-2025,Delivered
2097,90,15-10-2025,Delivered
2098,872,18-01-2025,Delivered
2099,128,17-09-2025,Delivered
2100,373,06-10-2025,Delivered
2101,434,03-12-2025,Delivered
2102,255,03-06-2025,Delivered
2103,969,23-09-2025,Delivered
2104,675,01-10-2025,Delivered
2105,144,23-10-2025,Delivered
2106,712,10-06-2025,Cancelled
2107,933,30-06-2025,Cancelled
2108,552,19-09-2025,Delivered
2109,705,20-02-2025,Returned
2110,840,23-01-2025,Delivered
2111,38,07-04-2025,Delivered
2112,307,21-04-2025,Delivered
2113,617,10-10-2025,Delivered
2114,606,03-07-2025,Delivered
2115,132,15-11-2025,Delivered
2116,77,09-10-2025,Delivered
2117,267,15-07-2025,Returned
2118,926,25-03-2025,Delivered
2119,468,12-02-2025,Delivered
2120,693,06-08-2025,Returned
2121,147,02-10-2025,Delivered
2122,73,19-11-2025,Returned
2123,276,21-11-2025,Returned
2124,662,09-04-2025,Returned
2125,382,16-10-2025,Returned
2126,664,19-09-2025,Cancelled
2127,168,03-08-2025,Delivered
2128,324,11-08-2025,Delivered
2129,27,06-11-2025,Delivered
2130,80,19-05-2025,Delivered
2131,545,26-02-2025,Returned
2132,562,28-07-2025,Delivered
2133,338,24-11-2025,Delivered
2134,372,20-06-2025,Delivered
2135,150,26-04-2025,Delivered
2136,11,20-02-2025,Delivered
2137,993,24-04-2025,Delivered
2138,975,23-02-2025,Delivered
2139,180,27-09-2025,Returned
2140,897,06-06-2025,Cancelled
2141,842,08-09-2025,Delivered
2142,542,28-06-2025,Returned
2143,586,25-05-2025,Cancelled
2144,278,08-11-2025,Delivered
2145,919,25-01-2025,Delivered
2146,326,19-07-2025,Delivered
2147,354,14-12-2025,Cancelled
2148,565,01-11-2025,Delivered
2149,489,31-10-2025,Delivered
2150,266,05-01-2025,Returned
2151,526,21-03-2025,Returned
2152,130,15-03-2025,Delivered
2153,582,17-05-2025,Delivered
2154,941,24-11-2025,Delivered
2155,725,08-05-2025,Returned
2156,624,03-08-2025,Returned
2157,469,04-04-2025,Delivered
2158,363,28-08-2025,Cancelled
2159,294,22-05-2025,Delivered
2160,534,28-04-2025,Delivered
2161,651,14-02-2025,Delivered
2162,417,10-06-2025,Delivered
2163,650,10-02-2025,Delivered
2164,748,03-05-2025,Delivered
2165,170,22-10-2025,Delivered
2166,87,27-05-2025,Cancelled
2167,952,10-09-2025,Delivered
2168,986,06-08-2025,Returned
2169,521,11-03-2025,Delivered
2170,510,21-09-2025,Returned
2171,694,30-09-2025,Returned
2172,128,27-07-2025,Delivered
2173,632,08-04-2025,Returned
2174,8,06-08-2025,Returned
2175,548,26-06-2025,Delivered
2176,757,05-12-2025,Cancelled
2177,701,08-11-2025,Delivered
2178,622,18-08-2025,Delivered
2179,691,26-09-2025,Delivered
2180,180,08-02-2025,Delivered
2181,860,10-03-2025,Cancelled
2182,362,27-01-2025,Delivered
2183,508,14-07-2025,Delivered
2184,383,27-02-2025,Delivered
2185,936,14-12-2025,Delivered
2186,852,04-10-2025,Delivered
2187,298,03-06-2025,Delivered
2188,301,16-05-2025,Delivered
2189,3,20-11-2025,Cancelled
2190,404,22-04-2025,Delivered
2191,952,26-11-2025,Cancelled
2192,846,19-01-2025,Delivered
2193,914,13-11-2025,Delivered
2194,59,02-07-2025,Delivered
2195,631,24-08-2025,Delivered
2196,306,01-07-2025,Delivered
2197,6,29-06-2025,Returned
2198,191,25-07-2025,Delivered
2199,10,21-02-2025,Delivered
2200,504,12-04-2025,Delivered
2201,542,21-09-2025,Delivered
2202,421,05-03-2025,Delivered
2203,8,21-03-2025,Returned
2204,257,26-04-2025,Delivered
2205,405,11-07-2025,Delivered
2206,374,08-08-2025,Delivered
2207,550,18-05-2025,Delivered
2208,450,03-12-2025,Delivered
2209,166,13-03-2025,Delivered
2210,766,11-08-2025,Delivered
2211,368,30-12-2025,Delivered
2212,114,08-04-2025,Delivered
2213,42,10-03-2025,Delivered
2214,432,19-06-2025,Delivered
2215,165,08-12-2025,Delivered
2216,972,03-09-2025,Returned
2217,273,02-03-2025,Delivered
2218,501,09-10-2025,Delivered
2219,820,16-12-2025,Returned
2220,131,16-06-2025,Delivered
2221,514,19-07-2025,Delivered
2222,113,25-02-2025,Delivered
2223,130,21-03-2025,Delivered
2224,513,07-01-2025,Returned
2225,243,27-01-2025,Returned
2226,850,25-06-2025,Delivered
2227,1000,02-11-2025,Returned
2228,9,11-08-2025,Delivered
2229,297,25-05-2025,Delivered
2230,85,08-08-2025,Delivered
2231,633,20-03-2025,Returned
2232,524,06-04-2025,Delivered
2233,288,28-02-2025,Delivered
2234,718,07-05-2025,Returned
2235,841,08-08-2025,Delivered
2236,486,28-12-2025,Delivered
2237,718,15-09-2025,Cancelled
2238,186,07-04-2025,Cancelled
2239,645,21-11-2025,Delivered
2240,235,03-03-2025,Delivered
2241,411,20-01-2025,Delivered
2242,197,16-03-2025,Delivered
2243,19,12-11-2025,Delivered
2244,94,27-01-2025,Delivered
2245,418,26-09-2025,Delivered
2246,717,21-11-2025,Delivered
2247,228,22-06-2025,Delivered
2248,491,01-02-2025,Cancelled
2249,438,26-11-2025,Delivered
2250,312,26-02-2025,Delivered
2251,373,24-05-2025,Delivered
2252,729,03-08-2025,Delivered
2253,328,25-01-2025,Delivered
2254,42,01-01-2025,Delivered
2255,677,14-06-2025,Delivered
2256,293,30-08-2025,Delivered
2257,931,07-11-2025,Delivered
2258,442,05-04-2025,Delivered
2259,972,09-09-2025,Delivered
2260,343,05-06-2025,Delivered
2261,100,09-12-2025,Delivered
2262,700,10-10-2025,Delivered
2263,340,04-07-2025,Returned
2264,830,05-07-2025,Returned
2265,798,29-10-2025,Cancelled
2266,620,10-07-2025,Delivered
2267,666,22-05-2025,Delivered
2268,599,16-07-2025,Delivered
2269,909,24-02-2025,Delivered
2270,645,05-11-2025,Delivered
2271,43,28-10-2025,Returned
2272,838,08-04-2025,Delivered
2273,722,17-08-2025,Delivered
2274,77,07-10-2025,Cancelled
2275,352,04-06-2025,Returned
2276,486,14-04-2025,Cancelled
2277,739,20-03-2025,Delivered
2278,131,09-04-2025,Delivered
2279,564,31-12-2025,Delivered
2280,913,14-10-2025,Delivered
2281,917,07-07-2025,Delivered
2282,645,02-03-2025,Delivered
2283,70,05-09-2025,Delivered
2284,537,15-09-2025,Delivered
2285,171,03-11-2025,Delivered
2286,714,08-03-2025,Delivered
2287,47,17-10-2025,Delivered
2288,814,22-12-2025,Delivered
2289,759,23-07-2025,Delivered
2290,702,30-09-2025,Cancelled
2291,995,08-02-2025,Delivered
2292,449,18-09-2025,Delivered
2293,576,19-07-2025,Delivered
2294,622,20-05-2025,Delivered
2295,189,02-01-2025,Delivered
2296,586,22-04-2025,Cancelled
2297,714,05-01-2025,Cancelled
2298,467,15-09-2025,Returned
2299,738,26-09-2025,Delivered
2300,311,23-04-2025,Delivered
2301,726,18-05-2025,Cancelled
2302,122,29-03-2025,Delivered
2303,47,01-10-2025,Delivered
2304,299,21-01-2025,Returned
2305,152,23-05-2025,Delivered
2306,277,27-01-2025,Returned
2307,255,18-04-2025,Cancelled
2308,119,01-01-2025,Returned
2309,356,20-11-2025,Cancelled
2310,996,08-07-2025,Delivered
2311,86,28-12-2025,Cancelled
2312,271,10-03-2025,Delivered
2313,920,10-11-2025,Delivered
2314,333,30-01-2025,Returned
2315,836,06-01-2025,Delivered
2316,225,24-05-2025,Delivered
2317,263,09-01-2025,Cancelled
2318,674,26-10-2025,Delivered
2319,740,19-12-2025,Delivered
2320,969,01-12-2025,Delivered
2321,891,17-11-2025,Returned
2322,619,10-10-2025,Delivered
2323,837,15-08-2025,Delivered
2324,333,18-05-2025,Delivered
2325,596,19-11-2025,Delivered
2326,160,17-08-2025,Delivered
2327,748,11-08-2025,Delivered
2328,152,03-09-2025,Delivered
2329,508,03-04-2025,Delivered
2330,190,01-04-2025,Delivered
2331,584,09-09-2025,Returned
2332,185,28-11-2025,Delivered
2333,22,08-06-2025,Delivered
2334,907,01-04-2025,Delivered
2335,704,08-11-2025,Delivered
2336,72,15-03-2025,Delivered
2337,437,06-05-2025,Delivered
2338,931,27-11-2025,Delivered
2339,103,27-09-2025,Delivered
2340,745,07-01-2025,Cancelled
2341,103,13-07-2025,Delivered
2342,22,26-02-2025,Delivered
2343,782,26-11-2025,Delivered
2344,136,08-05-2025,Delivered
2345,275,15-03-2025,Returned
2346,615,07-01-2025,Delivered
2347,981,24-02-2025,Cancelled
2348,754,23-06-2025,Returned
2349,88,14-04-2025,Delivered
2350,492,16-10-2025,Delivered
2351,836,25-03-2025,Delivered
2352,340,03-09-2025,Delivered
2353,250,29-01-2025,Cancelled
2354,709,17-05-2025,Returned
2355,557,05-03-2025,Delivered
2356,845,23-01-2025,Delivered
2357,558,01-06-2025,Delivered
2358,524,01-08-2025,Delivered
2359,2,25-04-2025,Delivered
2360,233,07-08-2025,Delivered
2361,151,30-06-2025,Returned
2362,294,26-04-2025,Returned
2363,394,18-12-2025,Returned
2364,843,27-02-2025,Delivered
2365,174,26-02-2025,Delivered
2366,105,25-05-2025,Delivered
2367,79,12-11-2025,Delivered
2368,122,04-07-2025,Delivered
2369,918,23-01-2025,Cancelled
2370,155,02-04-2025,Delivered
2371,544,21-06-2025,Cancelled
2372,186,14-12-2025,Delivered
2373,154,08-12-2025,Returned
2374,309,16-11-2025,Delivered
2375,357,23-02-2025,Delivered
2376,939,13-09-2025,Returned
2377,378,16-05-2025,Returned
2378,818,09-02-2025,Delivered
2379,883,18-03-2025,Returned
2380,151,13-06-2025,Delivered
2381,400,17-08-2025,Returned
2382,816,02-09-2025,Delivered
2383,116,23-10-2025,Delivered
2384,983,23-05-2025,Delivered
2385,93,15-06-2025,Delivered
2386,187,17-07-2025,Delivered
2387,327,11-09-2025,Delivered
2388,493,22-12-2025,Delivered
2389,617,22-11-2025,Delivered
2390,142,01-12-2025,Delivered
2391,393,03-08-2025,Cancelled
2392,510,03-10-2025,Cancelled
2393,505,30-09-2025,Cancelled
2394,842,28-04-2025,Delivered
2395,86,25-10-2025,Returned
2396,432,27-09-2025,Cancelled
2397,796,22-12-2025,Returned
2398,225,26-12-2025,Delivered
2399,241,05-07-2025,Delivered
2400,209,09-01-2025,Delivered
2401,572,31-08-2025,Delivered
2402,944,26-02-2025,Delivered
2403,934,28-06-2025,Delivered
2404,870,13-03-2025,Delivered
2405,472,15-03-2025,Cancelled
2406,996,04-08-2025,Delivered
2407,216,25-04-2025,Delivered
2408,765,12-03-2025,Delivered
2409,986,23-12-2025,Returned
2410,147,13-07-2025,Returned
2411,27,23-12-2025,Delivered
2412,381,28-01-2025,Returned
2413,109,06-12-2025,Cancelled
2414,76,02-09-2025,Cancelled
2415,892,22-03-2025,Delivered
2416,151,07-07-2025,Delivered
2417,81,06-05-2025,Delivered
2418,13,19-10-2025,Delivered
2419,154,04-04-2025,Delivered
2420,762,13-03-2025,Returned
2421,541,24-12-2025,Delivered
2422,482,30-07-2025,Returned
2423,346,16-08-2025,Returned
2424,712,07-01-2025,Delivered
2425,114,21-03-2025,Delivered
2426,903,25-11-2025,Delivered
2427,619,30-03-2025,Cancelled
2428,165,06-01-2025,Delivered
2429,853,05-08-2025,Returned
2430,971,21-08-2025,Cancelled
2431,729,13-05-2025,Cancelled
2432,514,06-06-2025,Returned
2433,233,05-08-2025,Delivered
2434,279,17-02-2025,Cancelled
2435,387,06-03-2025,Returned
2436,217,25-07-2025,Cancelled
2437,58,23-04-2025,Delivered
2438,189,14-10-2025,Cancelled
2439,862,09-02-2025,Returned
2440,480,02-09-2025,Delivered
2441,669,25-11-2025,Delivered
2442,848,14-07-2025,Delivered
2443,56,10-07-2025,Returned
2444,435,10-04-2025,Delivered
2445,112,23-02-2025,Delivered
2446,372,05-11-2025,Delivered
2447,29,03-05-2025,Delivered
2448,167,05-10-2025,Delivered
2449,67,19-04-2025,Cancelled
2450,12,08-06-2025,Delivered
2451,565,14-04-2025,Returned
2452,952,17-01-2025,Delivered
2453,276,13-02-2025,Cancelled
2454,579,23-01-2025,Cancelled
2455,810,05-09-2025,Delivered
2456,50,11-06-2025,Delivered
2457,967,08-06-2025,Delivered
2458,366,25-05-2025,Delivered
2459,513,10-04-2025,Delivered
2460,770,20-07-2025,Returned
2461,365,08-03-2025,Returned
2462,691,19-02-2025,Delivered
2463,418,15-09-2025,Delivered
2464,515,18-03-2025,Delivered
2465,602,15-07-2025,Delivered
2466,601,20-01-2025,Delivered
2467,166,19-03-2025,Returned
2468,475,10-02-2025,Returned
2469,96,29-04-2025,Delivered
2470,827,15-12-2025,Returned
2471,145,24-03-2025,Cancelled
2472,529,08-11-2025,Returned
2473,536,24-06-2025,Delivered
2474,805,09-03-2025,Delivered
2475,298,04-07-2025,Cancelled
2476,877,09-08-2025,Delivered
2477,913,31-12-2025,Returned
2478,397,03-05-2025,Delivered
2479,626,07-11-2025,Delivered
2480,982,20-03-2025,Cancelled
2481,643,12-09-2025,Delivered
2482,825,08-01-2025,Delivered
2483,785,08-06-2025,Cancelled
2484,889,14-02-2025,Delivered
2485,97,21-08-2025,Delivered
2486,174,01-06-2025,Delivered
2487,70,24-05-2025,Cancelled
2488,373,30-06-2025,Delivered
2489,73,02-04-2025,Returned
2490,791,24-08-2025,Delivered
2491,485,12-05-2025,Delivered
2492,666,13-03-2025,Delivered
2493,996,19-10-2025,Delivered
2494,41,06-07-2025,Delivered
2495,411,29-07-2025,Cancelled
2496,940,15-12-2025,Delivered
2497,452,07-07-2025,Cancelled
2498,866,16-11-2025,Delivered
2499,383,12-02-2025,Returned
2500,424,17-09-2025,Delivered
2501,270,16-12-2025,Delivered
2502,636,26-11-2025,Delivered
2503,759,06-05-2025,Returned
2504,841,15-10-2025,Delivered
2505,159,23-02-2025,Delivered
2506,385,23-03-2025,Cancelled
2507,409,07-02-2025,Delivered
2508,398,25-08-2025,Returned
2509,96,28-06-2025,Delivered
2510,480,25-11-2025,Cancelled
2511,922,27-08-2025,Delivered
2512,88,03-04-2025,Returned
2513,111,23-07-2025,Delivered
2514,205,25-07-2025,Delivered
2515,67,12-06-2025,Delivered
2516,619,06-09-2025,Delivered
2517,720,01-09-2025,Delivered
2518,286,21-08-2025,Delivered
2519,559,21-03-2025,Delivered
2520,150,24-11-2025,Delivered
2521,328,18-10-2025,Delivered
2522,616,14-07-2025,Delivered
2523,959,05-07-2025,Delivered
2524,485,20-04-2025,Delivered
2525,217,12-01-2025,Returned
