order_detail_id, order_id, product_id, quantity, discount
2260,2710,131,1,0.2
2261,290,140,4,0
2262,1246,137,2,0
2263,493,116,3,0.1
2264,2102,189,2,0.1
2265,1804,130,3,0.05
2266,48,139,2,0
2267,106,67,5,0
2268,1716,122,3,0.05
2269,2731,24,2,0.2
2270,774,98,5,0
2271,1227,153,4,0
2272,2655,172,1,0
2273,2093,128,5,0
2274,678,154,4,0.1
2275,2068,39,4,0.15
2276,1607,149,4,0.15
2277,2603,13,3,0
2278,2412,91,2,0.15
2279,483,67,1,0.2
2280,2380,109,1,0
2281,1750,12,4,0.1
2282,2631,64,2,0.05
2283,1164,173,5,0.1
2284,919,86,4,0
2285,439,200,4,0.1
2286,2698,172,4,0
2287,1200,164,1,0.1
2288,1728,180,3,0.2
2289,2498,97,4,0.1
2290,1019,185,3,0.1
2291,1759,7,3,0.05
2292,2096,80,2,0
2293,1819,3,2,0.1
2294,1385,27,4,0
2295,655,92,5,0.2
2296,996,162,4,0
2297,2223,140,2,0
2298,2059,147,2,0
2299,2190,103,5,0.15
2300,2056,59,5,0
2301,1786,36,3,0.05
2302,1965,39,5,0.05
2303,2466,148,1,0.05
2304,91,160,1,0
2305,1229,19,2,0.2
2306,463,151,2,0
2307,2709,194,5,0.15
2308,669,53,4,0
2309,953,55,4,0.15
2310,1670,1,3,0
2311,1019,12,3,0
2312,2279,131,1,0.05
2313,1362,200,1,0
2314,1476,72,3,0.05
2315,593,68,1,0.1
2316,399,110,3,0.15
2317,130,50,3,0
2318,116,146,4,0.05
2319,259,121,4,0.15
2320,268,198,5,0
2321,2868,67,5,0.1
2322,2348,193,5,0.15
2323,172,140,5,0.15
2324,12,103,4,0.2
2325,2258,38,1,0
2326,327,114,3,0.05
2327,2118,27,2,0.2
2328,1338,160,2,0.05
2329,2567,97,3,0.1
2330,1730,158,5,0.1
2331,1020,179,5,0.05
2332,2853,159,5,0.05
2333,1277,130,4,0.1
2334,1280,177,1,0
2335,1394,151,3,0
2336,2703,13,1,0
2337,2514,35,5,0.15
2338,740,15,4,0
2339,1010,179,4,0.15
2340,183,90,1,0
2341,1944,21,4,0.15
2342,2983,16,2,0.2
2343,2442,138,5,0.2
2344,1618,54,4,0
2345,1019,106,2,0
2346,2109,149,3,0
2347,1526,154,1,0.05
2348,1989,2,1,0
2349,2434,168,5,0
2350,557,77,5,0.1
2351,1025,46,1,0
2352,1542,97,3,0.2
2353,2281,158,4,0.05
2354,2038,106,1,0
2355,1786,68,2,0
2356,1273,81,4,0.2
2357,1492,126,4,0
2358,2202,8,5,0.05
2359,1264,197,3,0
2360,788,130,5,0
2361,1742,34,2,0.2
2362,1514,67,4,0.05
2363,536,163,2,0.2
2364,1716,87,3,0
2365,445,102,3,0.1
2366,2492,89,2,0
2367,38,178,4,0
2368,765,31,2,0
2369,1205,47,4,0.05
2370,1960,178,4,0
2371,1644,35,3,0.1
2372,276,100,1,0
2373,324,46,3,0.15
2374,410,24,3,0.2
2375,2062,65,5,0.2
2376,2118,164,4,0
2377,26,195,5,0
2378,444,122,5,0.1
2379,1623,124,4,0.1
2380,524,51,1,0
2381,2367,153,3,0.05
2382,56,70,4,0
2383,2943,105,3,0.2
2384,673,164,4,0
2385,604,187,1,0
2386,220,53,5,0
2387,938,189,4,0
2388,934,111,3,0.15
2389,2412,187,4,0.2
2390,2181,13,4,0.1
2391,1436,163,2,0
2392,1085,132,2,0
2393,524,32,5,0.15
2394,953,129,3,0
2395,1483,193,3,0
2396,129,174,4,0
2397,1252,168,3,0
2398,2672,120,3,0.15
2399,597,51,1,0
2400,574,50,2,0.15
2401,1833,74,5,0.1
2402,2995,126,5,0.15
2403,348,116,4,0.2
2404,1631,196,2,0
2405,2722,76,2,0.05
2406,696,8,2,0.2
2407,2274,138,4,0.15
2408,696,19,4,0
2409,2926,4,5,0
2410,276,156,4,0
2411,171,66,3,0.15
2412,2603,50,1,0.05
2413,2494,59,3,0.15
2414,2234,129,2,0
2415,2557,59,3,0.2
2416,941,79,1,0
2417,2868,163,1,0.1
2418,284,184,4,0.05
2419,1943,130,3,0.1
2420,275,109,3,0
2421,1143,66,3,0.15
2422,1473,67,3,0.05
2423,220,137,2,0.2
2424,2192,93,1,0.05
2425,2469,159,2,0.05
2426,2886,142,1,0
2427,2629,176,3,0
2428,2637,153,1,0
2429,2199,117,5,0.1
2430,2708,66,5,0.15
2431,1582,160,5,0.1
2432,1744,151,5,0.1
2433,635,196,5,0
2434,1254,81,4,0.1
2435,2880,35,4,0
2436,1124,116,2,0
2437,1544,60,1,0.2
2438,367,187,5,0.1
2439,1562,182,3,0
2440,1097,34,2,0.2
2441,2281,167,2,0.1
2442,1842,42,5,0
2443,976,146,1,0
2444,462,166,5,0.05
2445,124,101,2,0.1
2446,861,45,5,0.2
2447,2109,13,5,0.1
2448,869,43,2,0
2449,184,30,1,0
2450,943,45,1,0
2451,259,178,5,0.05
2452,1890,112,4,0
2453,186,8,5,0.2
2454,2587,153,5,0.2
2455,2772,124,4,0
2456,46,141,1,0.2
2457,1211,49,3,0.05
2458,381,74,1,0.15
2459,964,142,3,0
2460,2662,63,1,0.1
2461,2091,194,1,0.2
2462,1977,71,4,0.2
2463,2255,165,2,0
2464,1290,80,4,0.2
2465,2412,81,1,0
2466,15,51,1,0.05
2467,1656,47,1,0
2468,1143,85,5,0.05
2469,1793,20,3,0
2470,2823,12,4,0.05
2471,2738,100,4,0
2472,377,19,1,0.15
2473,1610,95,3,0.2
2474,355,182,1,0.15
2475,921,73,1,0.2
2476,1831,139,3,0
2477,1634,158,5,0
2478,2534,121,1,0.1
2479,2520,4,3,0.2
2480,2301,195,2,0.05
2481,1720,141,2,0
2482,2270,37,4,0.1
2483,2973,146,5,0.1
2484,1660,41,4,0.1
2485,1881,4,5,0
2486,2212,111,5,0.1
2487,2131,163,5,0
2488,1936,136,4,0.2
2489,2517,19,3,0
2490,1520,152,4,0
2491,1487,117,1,0.1
2492,1862,97,1,0.15
2493,2436,61,2,0
2494,357,34,4,0.15
2495,1469,117,5,0.1
2496,2290,48,4,0
2497,1240,21,5,0.2
2498,24,195,5,0
2499,571,19,4,0
2500,1375,131,3,0
2501,1887,125,4,0
2502,2893,24,2,0.05
2503,1216,99,5,0
2504,306,25,5,0.15
2505,2642,142,2,0
2506,377,156,5,0.05
2507,565,112,3,0
2508,667,37,5,0.05
2509,1370,132,5,0
2510,1841,14,3,0.15
2511,2996,94,3,0
2512,432,142,3,0.15
2513,1203,96,4,0.2
2514,186,82,4,0.2
2515,2072,33,1,0.2
2516,2368,37,2,0.2
2517,1504,128,1,0.15
2518,2354,5,1,0
2519,2590,103,2,0.15
2520,1402,105,3,0
2521,1882,44,2,0.2
2522,558,72,4,0
2523,2061,42,5,0.1
2524,1344,185,3,0
2525,240,23,4,0.1
2526,2671,133,2,0
2527,2822,68,4,0
2528,370,35,4,0
2529,1596,139,3,0
2530,1973,17,1,0.2
2531,1440,144,1,0
2532,476,148,3,0
2533,2501,46,4,0.2
2534,448,169,1,0
2535,762,110,1,0.15
2536,179,191,3,0
2537,1805,14,5,0
2538,818,12,1,0.05
2539,291,111,5,0
2540,2788,4,1,0.05
2541,1051,180,1,0.1
2542,2352,80,5,0.15
2543,1341,179,3,0
2544,2646,37,5,0.1
2545,1919,106,5,0.1
2546,2348,55,4,0
2547,539,153,3,0
2548,1935,197,1,0.05
2549,361,160,5,0
2550,1943,52,3,0.2
2551,2206,22,2,0.2
2552,2972,199,1,0
2553,1057,86,1,0
2554,1441,199,5,0.15
2555,2502,104,2,0.15
2556,751,18,4,0
2557,874,187,3,0.05
2558,1049,135,2,0
2559,621,108,5,0
2560,1662,70,5,0.05
2561,160,191,4,0.05
2562,794,151,5,0
2563,2940,65,3,0.1
2564,2062,50,5,0
2565,725,82,2,0.05
2566,2584,77,4,0
2567,2213,13,3,0
2568,218,115,4,0
2569,2887,13,4,0
2570,1840,159,3,0
2571,328,94,4,0
2572,844,145,2,0.15
2573,40,153,1,0.1
2574,1366,197,3,0
2575,175,127,3,0.15
2576,113,171,5,0
2577,957,26,1,0
2578,1896,200,5,0.05
2579,389,154,1,0
2580,1346,76,4,0.15
2581,1594,14,2,0
2582,2597,7,4,0.15
2583,2544,95,2,0
2584,1098,179,1,0.15
2585,726,1,1,0.15
2586,554,47,4,0
2587,2318,92,1,0
2588,647,107,1,0
2589,1309,29,3,0
2590,2947,47,3,0.2
2591,2682,176,5,0
2592,1803,163,5,0
2593,132,113,3,0
2594,2017,26,4,0.15
2595,784,34,4,0.1
2596,2256,13,3,0.15
2597,2417,173,3,0.15
2598,115,60,1,0
2599,40,101,3,0.15
2600,2548,56,3,0.2
2601,2955,4,2,0.15
2602,2372,31,1,0
2603,1427,33,1,0
2604,1755,12,5,0.1
2605,2862,195,3,0
2606,295,139,3,0.15
2607,2513,25,2,0.15
2608,1380,158,5,0
2609,2235,92,3,0.2
2610,998,96,5,0
2611,601,12,3,0.05
2612,290,9,1,0.05
2613,1995,146,5,0
2614,2639,5,4,0.1
2615,1756,141,1,0
2616,2240,100,4,0.05
2617,1077,12,2,0.05
2618,2052,69,2,0.15
2619,893,170,2,0.1
2620,1184,79,5,0.15
2621,1536,58,1,0
2622,1609,126,4,0.05
2623,644,86,3,0
2624,893,42,3,0.2
2625,46,19,4,0
2626,1555,81,3,0
2627,1603,48,3,0
2628,1882,138,3,0
2629,2385,16,2,0.15
2630,2346,180,2,0
2631,907,79,3,0.2
2632,391,18,1,0.15
2633,131,147,1,0.15
2634,1728,174,1,0
2635,1001,2,5,0.1
2636,1696,131,3,0
2637,58,39,1,0
2638,1573,101,4,0
2639,558,158,1,0
2640,2779,86,4,0
2641,2305,143,5,0.05
2642,1325,145,2,0
2643,701,152,5,0.2
2644,1735,80,2,0.05
2645,191,60,2,0.05
2646,2749,46,1,0.15
2647,580,118,3,0
2648,2133,48,1,0
2649,1893,119,1,0.15
2650,2441,33,1,0.05
2651,470,24,3,0.2
2652,664,58,5,0
2653,742,49,4,0.15
2654,690,26,5,0.15
2655,2705,44,1,0
2656,2149,32,5,0.1
2657,2003,186,1,0.15
2658,1500,145,1,0.05
2659,436,198,1,0.1
2660,1789,55,5,0
2661,1362,141,5,0
2662,2992,151,3,0.1
2663,1900,177,4,0
2664,2884,177,1,0.05
2665,2278,133,1,0.15
2666,207,193,3,0
2667,1961,137,5,0.2
2668,885,18,5,0.05
2669,2494,40,5,0.1
2670,1965,45,5,0
2671,1359,80,1,0.15
2672,394,132,2,0
2673,2959,194,4,0
2674,5,14,2,0.1
2675,876,158,3,0.1
2676,523,161,2,0
2677,2714,40,1,0
2678,364,72,3,0.05
2679,1142,168,2,0.15
2680,540,192,5,0.15
2681,450,17,4,0
2682,2365,155,2,0.15
2683,42,173,2,0.15
2684,2570,189,1,0
2685,148,163,2,0
2686,1135,183,2,0
2687,538,34,4,0.05
2688,1472,33,1,0
2689,1528,184,2,0
2690,536,129,1,0.05
2691,1375,13,4,0
2692,1622,51,1,0.15
2693,236,89,5,0
2694,1803,117,4,0
2695,1630,150,1,0.1
2696,2201,58,2,0.2
2697,291,176,1,0.15
2698,664,154,1,0.05
2699,2797,176,1,0.05
2700,1223,97,5,0
2701,652,150,5,0
2702,489,8,3,0
2703,2217,71,1,0.1
2704,1586,101,2,0
2705,2325,21,2,0
2706,1720,125,1,0.1
2707,229,94,4,0.1
2708,1510,107,4,0.05
2709,167,99,2,0.15
2710,1614,40,1,0.1
2711,2098,101,3,0
2712,248,78,5,0
2713,1044,77,1,0.05
2714,1768,101,2,0.15
2715,1255,155,2,0.15
2716,921,146,4,0
2717,35,78,5,0.05
2718,686,117,2,0
2719,692,99,2,0.05
2720,482,23,3,0
2721,1048,56,4,0.15
2722,563,190,3,0.15
2723,2273,179,3,0
2724,2759,39,1,0.15
2725,2109,132,1,0.1
2726,2020,153,5,0
2727,2551,105,2,0.15
2728,984,186,3,0.2
2729,2914,22,5,0.1
2730,2797,98,3,0
2731,824,144,3,0.2
2732,981,35,3,0.05
2733,765,94,1,0
2734,2178,61,2,0
2735,1068,52,1,0.2
2736,2825,62,1,0
2737,2894,94,5,0.05
2738,1662,8,3,0.15
2739,1094,95,4,0.2
2740,2981,100,5,0.15
2741,1101,128,3,0.2
2742,1858,103,5,0.15
2743,2952,69,3,0
2744,1477,62,4,0
2745,2312,121,3,0.05
2746,1584,187,5,0.2
2747,2060,98,1,0.05
2748,855,72,2,0
2749,726,88,3,0
2750,91,138,1,0.1
2751,1361,159,3,0.1
2752,359,88,2,0.2
2753,1635,153,2,0
2754,1521,148,4,0.05
2755,1238,115,2,0
2756,982,4,4,0.2
2757,1132,35,2,0
2758,2939,151,1,0
2759,744,99,1,0.2
2760,1172,14,3,0.15
2761,2231,150,2,0
2762,645,107,1,0
2763,1298,80,2,0.15
2764,229,116,5,0.05
2765,902,169,4,0
2766,428,175,1,0
2767,2188,166,1,0.05
2768,2175,92,2,0
2769,493,21,3,0.15
2770,2249,115,1,0.1
2771,1151,82,2,0
2772,1486,169,3,0.15
2773,722,111,5,0.2
2774,1887,67,3,0.2
2775,2787,167,4,0
2776,461,128,2,0.15
2777,671,166,1,0.15
2778,2167,106,3,0.15
2779,605,57,4,0.05
2780,1856,34,5,0.05
2781,1640,175,3,0.05
2782,772,50,4,0
2783,457,72,1,0.15
2784,192,196,3,0.2
2785,625,113,5,0
2786,101,95,3,0.15
2787,2127,169,1,0
2788,104,39,4,0.2
2789,2796,46,2,0
2790,1267,48,3,0.05
2791,2714,50,1,0.05
2792,109,155,3,0
2793,2350,178,1,0.2
2794,892,196,4,0.1
2795,2571,178,1,0.05
2796,674,9,2,0
2797,812,97,5,0
2798,1438,182,2,0.1
2799,1601,46,1,0.1
2800,2642,48,5,0.15
2801,2586,125,2,0
2802,524,185,3,0.1
2803,1443,169,2,0
2804,608,44,2,0.15
2805,2840,198,4,0
2806,2865,158,2,0.1
2807,2472,156,2,0
2808,1177,94,4,0.15
2809,2841,57,3,0
2810,530,59,4,0.05
2811,357,130,3,0
2812,1924,102,1,0
2813,2258,118,1,0.1
2814,768,100,5,0.05
2815,495,196,5,0.2
2816,649,52,4,0
2817,405,4,4,0
2818,639,102,1,0
2819,2642,142,2,0.1
2820,2777,144,2,0.15
2821,368,127,4,0.15
2822,1074,137,3,0.2
2823,1649,123,2,0
2824,1813,193,3,0
2825,595,54,2,0.15
2826,626,37,2,0.15
2827,2083,5,1,0.2
2828,2489,75,3,0
2829,1418,144,5,0
2830,2939,171,2,0
2831,1449,104,1,0.05
2832,750,159,3,0
2833,1523,168,1,0.05
2834,993,163,4,0.2
2835,1003,18,1,0.1
2836,228,70,4,0.15
2837,2015,71,1,0.2
2838,968,2,4,0.15
2839,1292,59,5,0
2840,500,168,5,0
2841,609,4,1,0
2842,1579,45,4,0.15
2843,235,131,3,0.15
2844,1636,59,5,0.2
2845,2950,122,3,0.05
2846,260,81,3,0.2
2847,1951,12,3,0
2848,1030,146,1,0.2
2849,714,161,1,0
2850,355,110,3,0
2851,318,145,3,0
2852,1755,70,1,0.1
2853,2747,24,5,0.15
2854,1540,152,2,0.1
2855,1315,116,5,0.05
2856,1466,48,1,0.05
2857,3,36,1,0
2858,692,112,2,0.15
2859,62,19,5,0.2
2860,2671,128,1,0
2861,2986,170,1,0
2862,1260,19,2,0.1
2863,998,193,4,0.1
2864,1653,119,5,0.1
2865,2652,117,4,0
2866,2320,134,4,0
2867,304,43,4,0.05
2868,1982,60,1,0.2
2869,2466,198,2,0
2870,1794,167,4,0.15
2871,116,118,3,0.15
2872,2363,136,5,0.1
2873,1947,167,5,0.05
2874,1444,61,2,0.15
2875,2806,147,3,0
2876,473,155,1,0.15
2877,1566,85,3,0
2878,127,132,5,0.15
2879,1372,47,2,0
2880,593,12,2,0
2881,2401,18,3,0.2
2882,97,199,3,0.05
2883,1549,70,3,0.1
2884,2622,117,3,0.05
2885,29,183,1,0
2886,575,108,5,0.05
2887,1621,79,3,0.1
2888,2726,196,4,0.05
2889,1643,77,5,0.05
2890,2430,116,3,0
2891,1720,52,4,0
2892,1748,177,1,0
2893,1355,9,1,0.05
2894,1001,91,3,0.15
2895,904,121,2,0
2896,2412,190,4,0
2897,2315,110,5,0
2898,1903,113,1,0
2899,2601,145,3,0
2900,2332,179,4,0
2901,1316,53,1,0.15
2902,1520,152,4,0.15
2903,33,46,3,0
2904,452,42,5,0
2905,1896,106,2,0.05
2906,1228,61,1,0.2
2907,1287,158,3,0.1
2908,2543,144,5,0.2
2909,1374,157,4,0
2910,1154,106,4,0
2911,1223,85,3,0.2
2912,1197,191,2,0
2913,2905,66,1,0.2
2914,1251,157,1,0.05
2915,2333,155,5,0
2916,2489,63,3,0
2917,2369,116,3,0
2918,2355,70,4,0
2919,71,135,5,0
2920,599,58,1,0.1
2921,1345,129,4,0
2922,2480,186,4,0.15
2923,896,148,5,0.15
2924,2140,150,3,0
2925,1021,41,1,0
2926,2339,115,2,0
2927,2832,45,1,0.2
2928,1961,195,1,0.05
2929,1339,78,5,0
2930,790,74,4,0
2931,1380,121,5,0
2932,515,10,2,0
2933,176,78,3,0.1
2934,1773,78,4,0
2935,608,186,5,0
2936,2321,14,1,0
2937,1458,28,2,0.2
2938,471,53,4,0
2939,1612,92,5,0.15
2940,2437,101,2,0
2941,2386,87,4,0
2942,2275,111,1,0.1
2943,2497,56,1,0
2944,2892,93,5,0
2945,775,67,3,0.05
2946,1589,57,1,0
2947,913,139,5,0
2948,197,53,3,0
2949,781,105,2,0.15
2950,556,9,2,0
2951,1270,118,3,0
2952,1086,105,2,0.15
2953,442,5,3,0
2954,2717,116,5,0.05
2955,2067,190,4,0.2
2956,2213,8,1,0.1
2957,2668,81,2,0.1
2958,1150,98,5,0
2959,627,168,1,0.15
2960,2715,125,4,0
2961,264,120,3,0
2962,154,78,2,0.2
2963,1305,15,2,0
2964,2198,94,1,0
2965,664,144,5,0
2966,1730,101,3,0
2967,1837,193,3,0.15
2968,654,51,2,0
2969,2132,40,5,0.2
2970,958,3,2,0
2971,551,85,4,0.1
2972,442,56,2,0
2973,941,6,2,0
2974,1039,105,4,0.05
2975,278,188,1,0.15
2976,1753,117,3,0.2
2977,44,113,4,0
2978,1960,157,5,0
2979,1292,64,1,0
2980,1139,165,3,0
2981,230,21,2,0
2982,2383,143,3,0.2
2983,1998,44,2,0
2984,888,70,2,0
2985,521,139,3,0.05
2986,279,149,1,0
2987,1861,184,2,0
2988,2712,34,3,0
2989,1530,15,4,0.2
2990,2959,106,3,0.15
2991,2239,119,1,0.2
2992,1951,165,4,0
2993,1067,106,1,0.1
2994,2461,47,3,0
2995,1583,93,5,0
2996,2199,113,2,0.2
2997,2776,121,2,0
2998,2072,17,2,0
2999,1298,154,1,0.2
3000,2396,177,3,0.05
3001,1615,195,5,0
3002,2919,66,5,0.15
3003,604,64,4,0
3004,2570,49,4,0.1
3005,313,48,1,0
3006,347,23,1,0
3007,2175,118,5,0
3008,966,179,3,0.15
3009,2265,107,5,0
3010,2743,19,4,0.2
3011,203,125,3,0.15
3012,148,162,2,0.1
3013,619,91,1,0.1
3014,2538,159,3,0.15
3015,1454,46,5,0
3016,449,127,1,0
3017,719,37,4,0.05
3018,1043,64,2,0.1
3019,1862,47,2,0
3020,1478,75,2,0
3021,463,97,2,0.05
3022,2782,83,3,0.1
3023,2647,98,2,0
3024,7,178,5,0.2
3025,801,52,3,0
3026,1238,114,1,0
3027,2058,133,4,0.1
3028,2455,149,3,0
3029,1110,119,1,0.2
3030,681,3,3,0.1
3031,2799,97,5,0.15
3032,1431,19,5,0.2
3033,1283,49,4,0.05
3034,1055,160,2,0.05
3035,1750,163,2,0
3036,2449,190,3,0.05
3037,956,69,2,0.05
3038,2040,122,3,0.2
3039,699,41,3,0.1
3040,630,5,4,0
3041,1636,90,5,0
3042,581,155,2,0
3043,2680,95,5,0.15
3044,646,39,5,0
3045,480,19,3,0.2
3046,1682,56,1,0
3047,2423,82,3,0.2
3048,2724,180,5,0.05
3049,953,112,2,0.05
3050,2738,185,2,0.15
3051,1674,45,5,0.15
3052,1216,171,2,0
3053,1768,97,1,0
3054,2717,67,5,0.1
3055,111,166,5,0
3056,398,50,2,0.15
3057,439,58,5,0.2
3058,166,12,3,0.1
3059,2190,58,2,0
3060,2632,22,2,0.2
3061,622,25,2,0.2
3062,313,96,3,0.1
3063,2715,29,3,0.1
3064,630,112,5,0.05
3065,2195,128,4,0
3066,35,27,5,0
3067,2175,84,3,0.1
3068,2201,15,4,0
3069,1252,193,2,0.2
3070,2760,1,1,0.2
3071,1591,46,5,0.1
3072,2040,114,5,0.05
3073,1002,81,5,0
3074,1589,164,4,0
3075,1636,192,3,0.2
3076,487,153,4,0.15
3077,530,56,3,0.15
3078,739,29,5,0
3079,2929,112,2,0
3080,308,50,2,0
3081,1252,177,1,0
3082,1165,42,5,0
3083,2179,56,1,0
3084,1990,131,5,0.2
3085,2868,29,1,0.05
3086,2520,115,2,0.2
3087,1665,151,5,0.1
3088,2511,72,5,0.15
3089,2158,25,2,0.1
3090,2861,51,1,0.15
3091,2251,6,1,0
3092,1770,109,4,0
3093,2819,191,2,0.15
3094,9,16,1,0
3095,806,192,2,0.1
3096,1379,50,5,0.05
3097,773,25,1,0
3098,2588,12,3,0.2
3099,736,70,2,0.1
3100,963,141,1,0
3101,2266,177,2,0.05
3102,2523,44,5,0.2
3103,2505,16,1,0.05
3104,1631,137,4,0
3105,1874,194,4,0
3106,931,46,5,0
3107,2055,157,4,0.15
3108,835,55,4,0.05
3109,342,130,3,0.15
3110,468,162,5,0.2
3111,1649,46,4,0.05
3112,430,64,4,0.1
3113,1249,199,1,0
3114,305,49,2,0.15
3115,2072,41,2,0
3116,2937,156,2,0
3117,2757,139,5,0.15
3118,917,90,2,0.05
3119,2458,187,1,0.1
3120,1954,84,1,0.05
3121,1976,127,4,0
3122,2666,12,4,0.2
3123,2577,186,3,0.2
3124,2384,43,1,0.15
3125,2205,134,1,0.2
3126,2680,69,2,0.2
3127,308,160,2,0.05
3128,2486,114,4,0
3129,1887,129,1,0
3130,2431,108,5,0.2
3131,2185,165,2,0.1
3132,2838,77,3,0.15
3133,2038,46,1,0.15
3134,2998,39,4,0.05
3135,1510,179,4,0.1
3136,1575,196,2,0.1
3137,1450,148,1,0
3138,1326,115,2,0
3139,2527,130,5,0.1
3140,666,88,3,0
3141,2468,70,4,0.15
3142,2607,3,4,0.15
3143,1221,35,5,0.2
3144,2490,6,4,0
3145,2570,122,2,0.2
3146,2529,106,4,0.1
3147,1248,17,4,0.1
3148,2535,102,4,0
3149,2304,1,5,0.2
3150,2439,118,3,0.15
3151,2785,128,3,0.1
3152,1442,176,5,0.2
3153,2339,73,4,0
3154,309,131,2,0.2
3155,2492,130,3,0
3156,1684,119,2,0
3157,1878,133,3,0
3158,1633,188,5,0.1
3159,2185,28,4,0
3160,2394,137,1,0
3161,1188,81,1,0.2
3162,2478,43,5,0.2
3163,1616,3,3,0
3164,485,9,2,0.05
3165,572,118,1,0.05
3166,1640,75,5,0.1
3167,251,5,5,0
3168,1109,137,3,0
3169,2131,27,2,0
3170,2279,139,5,0.1
3171,779,171,1,0
3172,1977,79,5,0.1
3173,971,159,5,0.15
3174,1941,68,1,0.1
3175,1424,107,2,0
3176,612,115,3,0
3177,194,1,2,0
3178,2784,89,4,0.2
3179,2781,104,1,0.1
3180,2444,92,2,0
3181,1465,100,3,0
3182,2286,67,5,0
3183,1796,139,3,0.05
3184,1839,146,1,0.1
3185,1966,185,1,0.15
3186,485,136,4,0
3187,1698,165,1,0
3188,463,162,2,0.05
3189,1526,177,1,0
3190,946,70,3,0
3191,1033,34,5,0.1
3192,178,101,4,0
3193,2725,88,4,0.1
3194,1642,96,2,0
3195,159,97,2,0.2
3196,517,30,3,0
3197,2504,153,4,0.2
3198,1957,36,3,0.05
3199,731,48,2,0
3200,2495,3,3,0
3201,883,163,3,0.05
3202,121,67,4,0
3203,1968,100,3,0.1
3204,1182,176,3,0
3205,2447,58,5,0.05
3206,1337,44,1,0.2
3207,950,137,2,0
3208,26,126,1,0
3209,1178,86,3,0
3210,417,43,5,0
3211,14,190,2,0.05
3212,524,169,2,0
3213,279,184,4,0
3214,2622,37,4,0.05
3215,644,109,3,0.1
3216,2632,140,2,0.1
3217,1420,143,3,0.15
3218,2766,83,5,0
3219,701,47,5,0.15
3220,1251,44,3,0
3221,2920,81,1,0.05
3222,474,129,3,0.05
3223,1509,158,1,0.05
3224,273,15,3,0
3225,2168,164,1,0
3226,1264,154,1,0
3227,1836,117,3,0
3228,1932,59,3,0.15
3229,880,92,2,0
3230,1796,136,3,0
3231,1890,31,3,0.1
3232,1230,180,5,0.05
3233,817,67,3,0.2
3234,2471,53,1,0
3235,948,126,5,0.1
3236,125,57,2,0
3237,2171,56,4,0
3238,282,177,2,0
3239,2640,134,5,0
3240,1750,10,5,0.05
3241,2073,137,2,0.2
3242,2281,18,3,0.2
3243,714,123,5,0.05
3244,805,3,3,0.2
3245,2273,112,2,0
3246,2803,17,3,0
3247,501,114,3,0.05
3248,1339,170,2,0
3249,2986,58,4,0.2
3250,2097,13,1,0.1
3251,2313,28,3,0.05
3252,2809,123,2,0
3253,1144,98,4,0
3254,1963,114,4,0
3255,2427,102,5,0
3256,1272,58,2,0.2
3257,1623,35,5,0.1
3258,2358,66,4,0.15
3259,1762,68,3,0
3260,2497,151,5,0.1
3261,119,177,1,0
3262,198,137,5,0.1
3263,1394,123,2,0.1
3264,70,137,2,0.2
3265,2801,182,3,0
3266,390,181,1,0.1
3267,2435,105,5,0
3268,1178,44,3,0.05
3269,1135,189,5,0.2
3270,2117,77,5,0.2
3271,2745,158,4,0.1
3272,1519,113,2,0.1
3273,1520,199,4,0
3274,2602,182,5,0
3275,2130,33,5,0.15
3276,456,152,1,0
3277,588,19,4,0.15
3278,2392,119,5,0.1
3279,2705,170,1,0.2
3280,564,77,5,0.1
3281,769,164,5,0.2
3282,1851,21,4,0
3283,1345,193,5,0.1
3284,1226,68,3,0.2
3285,406,69,2,0.05
3286,2034,195,2,0.1
3287,1603,134,1,0
3288,747,186,2,0.15
3289,122,54,5,0.1
3290,1400,193,4,0.2
3291,2197,30,1,0.1
3292,1007,157,4,0.2
3293,2207,21,3,0
3294,2362,3,1,0.15
3295,2529,169,5,0.15
3296,684,27,4,0.05
3297,2364,13,3,0
3298,606,144,4,0.05
3299,2397,54,2,0.2
3300,1531,23,3,0.15
3301,2067,138,1,0.2
3302,2957,119,1,0.2
3303,2740,82,2,0
3304,2758,102,1,0.15
3305,498,32,5,0
3306,2395,21,1,0
3307,2182,33,5,0.05
3308,1260,35,3,0
3309,497,63,4,0
3310,2351,16,5,0
3311,2192,26,5,0.15
3312,504,11,3,0
3313,250,35,3,0
3314,2928,119,2,0.05
3315,286,88,5,0.05
3316,843,98,4,0
3317,1802,21,2,0.15
3318,1429,131,5,0.05
3319,2328,63,2,0
3320,992,159,1,0.15
3321,30,161,3,0.1
3322,1318,193,4,0
3323,1503,163,3,0.05
3324,2727,64,1,0.15
3325,1370,99,4,0
3326,2396,125,5,0
3327,1463,89,1,0
3328,1556,75,2,0.05
3329,2781,158,1,0.15
3330,549,131,2,0.05
3331,1992,47,4,0
3332,649,140,5,0.05
3333,2664,97,4,0
3334,1406,64,3,0
3335,2135,22,4,0.2
3336,1045,66,1,0.2
3337,2887,175,4,0
3338,144,27,5,0.15
3339,1892,83,2,0
3340,2194,163,3,0.05
3341,1088,11,3,0
3342,154,49,5,0.1
3343,6,35,4,0
3344,34,68,2,0.05
3345,1720,54,4,0
3346,2086,27,3,0.15
3347,1062,174,3,0.05
3348,476,136,5,0
3349,2425,82,2,0
3350,2357,106,5,0.2
3351,184,108,4,0.05
3352,1066,178,5,0.15
